name,duration_ms,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
When You Love Someone - MTV Unplugged Version,221467,6,0.496,0.429,0,-8.114,1,0.0275,0.33,4.62e-05,0.959,0.169,110.003,audio_features,2SUybf06wGg3tmOLCI9ogP,spotify:track:2SUybf06wGg3tmOLCI9ogP,https://api.spotify.com/v1/tracks/2SUybf06wGg3tmOLCI9ogP,https://api.spotify.com/v1/audio-analysis/2SUybf06wGg3tmOLCI9ogP,4
I Don't Want to Talk About It - 2008 Remaster,288267,6,0.472,0.373,3,-12.98,1,0.0262,0.872,0.206,0.147,0.459,135.193,audio_features,2JWKzkQbYsNzx019WyGzaH,spotify:track:2JWKzkQbYsNzx019WyGzaH,https://api.spotify.com/v1/tracks/2JWKzkQbYsNzx019WyGzaH,https://api.spotify.com/v1/audio-analysis/2JWKzkQbYsNzx019WyGzaH,4
Someone Saved My Life Tonight,405800,5,0.457,0.447,1,-8.181,1,0.0281,0.382,0.0,0.23,0.166,129.619,audio_features,3jtrtcE7w0mkskTzapDqn8,spotify:track:3jtrtcE7w0mkskTzapDqn8,https://api.spotify.com/v1/tracks/3jtrtcE7w0mkskTzapDqn8,https://api.spotify.com/v1/audio-analysis/3jtrtcE7w0mkskTzapDqn8,4
Born On The Bayou,314667,1,0.678,0.386,9,-15.991,1,0.0464,0.0686,0.109,0.108,0.552,117.303,audio_features,5bUlFE9dGh7pX93PUEVAue,spotify:track:5bUlFE9dGh7pX93PUEVAue,https://api.spotify.com/v1/tracks/5bUlFE9dGh7pX93PUEVAue,https://api.spotify.com/v1/audio-analysis/5bUlFE9dGh7pX93PUEVAue,4
Day Tripper - Remastered 2015,169000,12,0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,audio_features,29b2b96jozyD9GPCkOrVLs,spotify:track:29b2b96jozyD9GPCkOrVLs,https://api.spotify.com/v1/tracks/29b2b96jozyD9GPCkOrVLs,https://api.spotify.com/v1/audio-analysis/29b2b96jozyD9GPCkOrVLs,4
Lookin' Out My Back Door,152453,5,0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,audio_features,3RTUfvRgq3pYTf7XY0FIcS,spotify:track:3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/tracks/3RTUfvRgq3pYTf7XY0FIcS,https://api.spotify.com/v1/audio-analysis/3RTUfvRgq3pYTf7XY0FIcS,4
Over the Hills and Far Away - Remaster,290933,2,0.415,0.688,7,-10.504,1,0.0636,0.0729,0.0495,0.0832,0.23,96.968,audio_features,35XlkvHy9WHPI4Tf9eax4t,spotify:track:35XlkvHy9WHPI4Tf9eax4t,https://api.spotify.com/v1/tracks/35XlkvHy9WHPI4Tf9eax4t,https://api.spotify.com/v1/audio-analysis/35XlkvHy9WHPI4Tf9eax4t,4
Desperado - 2013 Remaster,213713,5,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,audio_features,2TjnCxxQRYn56Ye8gkUKiW,spotify:track:2TjnCxxQRYn56Ye8gkUKiW,https://api.spotify.com/v1/tracks/2TjnCxxQRYn56Ye8gkUKiW,https://api.spotify.com/v1/audio-analysis/2TjnCxxQRYn56Ye8gkUKiW,4
Who'll Stop The Rain,147493,9,0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,audio_features,3Bh6uInhcVBVvLraGZdkKD,spotify:track:3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/tracks/3Bh6uInhcVBVvLraGZdkKD,https://api.spotify.com/v1/audio-analysis/3Bh6uInhcVBVvLraGZdkKD,4
Hey You,278441,1,0.587,0.302,0,-14.976,1,0.0293,0.223,0.00216,0.128,0.19,112.46,audio_features,7F02x6EKYIQV3VcTaTm7oN,spotify:track:7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/tracks/7F02x6EKYIQV3VcTaTm7oN,https://api.spotify.com/v1/audio-analysis/7F02x6EKYIQV3VcTaTm7oN,4
Sorry Seems To Be The Hardest Word,228227,1,0.433,0.221,7,-12.774,0,0.0301,0.839,1.99e-06,0.207,0.133,127.692,audio_features,4eP6oyNbAJcViaiHtPsOCh,spotify:track:4eP6oyNbAJcViaiHtPsOCh,https://api.spotify.com/v1/tracks/4eP6oyNbAJcViaiHtPsOCh,https://api.spotify.com/v1/audio-analysis/4eP6oyNbAJcViaiHtPsOCh,4
Queen Of New Orleans,269200,1,0.456,0.946,7,-5.653,1,0.0444,0.00477,0.00608,0.375,0.538,164.195,audio_features,7mciNB7PB9VFCfVm195cVd,spotify:track:7mciNB7PB9VFCfVm195cVd,https://api.spotify.com/v1/tracks/7mciNB7PB9VFCfVm195cVd,https://api.spotify.com/v1/audio-analysis/7mciNB7PB9VFCfVm195cVd,4
Simple Man,356627,4,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,audio_features,1ju7EsSGvRybSNEsRvc7qY,spotify:track:1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/tracks/1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/audio-analysis/1ju7EsSGvRybSNEsRvc7qY,4
Blue Skies,213440,3,0.381,0.335,2,-12.797,1,0.0362,0.207,0.088,0.1,0.259,83.792,audio_features,33LQxf2T3Jbgw3XQ1H3LMY,spotify:track:33LQxf2T3Jbgw3XQ1H3LMY,https://api.spotify.com/v1/tracks/33LQxf2T3Jbgw3XQ1H3LMY,https://api.spotify.com/v1/audio-analysis/33LQxf2T3Jbgw3XQ1H3LMY,4
Black Balloon,250067,12,0.328,0.691,1,-6.154,1,0.0294,0.0674,3.36e-05,0.247,0.298,104.242,audio_features,3kI8fSpOQmL5ax63lBOuH3,spotify:track:3kI8fSpOQmL5ax63lBOuH3,https://api.spotify.com/v1/tracks/3kI8fSpOQmL5ax63lBOuH3,https://api.spotify.com/v1/audio-analysis/3kI8fSpOQmL5ax63lBOuH3,4
Cryin',308333,9,0.445,0.856,9,-3.674,1,0.0327,0.000202,0.0101,0.367,0.486,105.872,audio_features,0NJC0FDCODpPUntRTTQq97,spotify:track:0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/tracks/0NJC0FDCODpPUntRTTQq97,https://api.spotify.com/v1/audio-analysis/0NJC0FDCODpPUntRTTQq97,3
Amazing,356160,13,0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,139.454,audio_features,6beFuzSjwhOKFZp2aqYDdY,spotify:track:6beFuzSjwhOKFZp2aqYDdY,https://api.spotify.com/v1/tracks/6beFuzSjwhOKFZp2aqYDdY,https://api.spotify.com/v1/audio-analysis/6beFuzSjwhOKFZp2aqYDdY,4
While My Guitar Gently Weeps,226757,22,0.417,0.163,5,-14.445,1,0.0369,0.676,0.000211,0.112,0.216,122.61,audio_features,0FzGKD3N0jK6nNOyOJBvNG,spotify:track:0FzGKD3N0jK6nNOyOJBvNG,https://api.spotify.com/v1/tracks/0FzGKD3N0jK6nNOyOJBvNG,https://api.spotify.com/v1/audio-analysis/0FzGKD3N0jK6nNOyOJBvNG,4
Eleanor Rigby / Julia,185940,4,0.517,0.178,0,-16.083,1,0.0376,0.931,4.44e-06,0.386,0.677,137.884,audio_features,41a5geUkthuhkKG4eQrmwk,spotify:track:41a5geUkthuhkKG4eQrmwk,https://api.spotify.com/v1/tracks/41a5geUkthuhkKG4eQrmwk,https://api.spotify.com/v1/audio-analysis/41a5geUkthuhkKG4eQrmwk,4
Space Oddity - 2015 Remaster,318027,1,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,4
Under Pressure,236733,2,0.667,0.527,2,-12.653,1,0.0531,0.382,0.0,0.0888,0.446,113.496,audio_features,7mMMywPtAdNfJz9iQtOSwk,spotify:track:7mMMywPtAdNfJz9iQtOSwk,https://api.spotify.com/v1/tracks/7mMMywPtAdNfJz9iQtOSwk,https://api.spotify.com/v1/audio-analysis/7mMMywPtAdNfJz9iQtOSwk,4
Penny Lane - Remastered 2009,180893,9,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,audio_features,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,4
Blackbird - Remastered 2009,138387,11,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,4
A Hard Day's Night - Remastered 2015,152920,6,0.546,0.818,0,-4.89,1,0.031,0.0487,0.0,0.0983,0.756,138.561,audio_features,1pctwlBtIcKIjQMzsVcGHB,spotify:track:1pctwlBtIcKIjQMzsVcGHB,https://api.spotify.com/v1/tracks/1pctwlBtIcKIjQMzsVcGHB,https://api.spotify.com/v1/audio-analysis/1pctwlBtIcKIjQMzsVcGHB,4
Tuesday's Gone,450227,2,0.232,0.615,9,-8.636,1,0.0295,0.0778,5.68e-06,0.0601,0.41,146.488,audio_features,64sn7wgJfeQKY3Jisnl59w,spotify:track:64sn7wgJfeQKY3Jisnl59w,https://api.spotify.com/v1/tracks/64sn7wgJfeQKY3Jisnl59w,https://api.spotify.com/v1/audio-analysis/64sn7wgJfeQKY3Jisnl59w,3
The Last Resort - 2013 Remaster,444912,9,0.549,0.28,7,-10.692,1,0.0311,0.474,0.0612,0.16,0.299,125.83,audio_features,0MrZG1nTNQVzeSJKi6gFVF,spotify:track:0MrZG1nTNQVzeSJKi6gFVF,https://api.spotify.com/v1/tracks/0MrZG1nTNQVzeSJKi6gFVF,https://api.spotify.com/v1/audio-analysis/0MrZG1nTNQVzeSJKi6gFVF,4
Miss You - Remastered,288667,1,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,audio_features,3hJLKtTpgct9Y9wKww0BiR,spotify:track:3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/audio-analysis/3hJLKtTpgct9Y9wKww0BiR,4
Blackbird / Yesterday,151992,12,0.483,0.107,5,-15.465,1,0.031,0.828,0.0,0.092,0.195,94.371,audio_features,41ETKVJbZDSjATzW2wAqmc,spotify:track:41ETKVJbZDSjATzW2wAqmc,https://api.spotify.com/v1/tracks/41ETKVJbZDSjATzW2wAqmc,https://api.spotify.com/v1/audio-analysis/41ETKVJbZDSjATzW2wAqmc,4
Maybe I’m Amazed - Remastered 2011,229827,12,0.471,0.494,7,-10.407,1,0.0312,0.387,0.0944,0.617,0.373,79.255,audio_features,34jOBavlBgAG0ILZOlXmWm,spotify:track:34jOBavlBgAG0ILZOlXmWm,https://api.spotify.com/v1/tracks/34jOBavlBgAG0ILZOlXmWm,https://api.spotify.com/v1/audio-analysis/34jOBavlBgAG0ILZOlXmWm,4
The Long And Winding Road - Remastered 2009,218187,10,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,audio_features,3mlMpmY8oZIBFc39D9zLbh,spotify:track:3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/audio-analysis/3mlMpmY8oZIBFc39D9zLbh,4
All You Need Is Love,220045,26,0.372,0.532,7,-7.968,1,0.0314,0.232,0.0,0.0951,0.727,102.627,audio_features,3oGGipilQmZTol8qFTR6u1,spotify:track:3oGGipilQmZTol8qFTR6u1,https://api.spotify.com/v1/tracks/3oGGipilQmZTol8qFTR6u1,https://api.spotify.com/v1/audio-analysis/3oGGipilQmZTol8qFTR6u1,4
In My Life - Remastered 2009,146333,11,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,3KfbEIOC7YIv90FIfNSZpo,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,4
Heart of Gold - 2009 Remaster,187013,4,0.541,0.459,4,-10.433,0,0.0297,0.189,0.0274,0.099,0.803,171.165,audio_features,1Q1b8eVkUPGlpSArl8JAVw,spotify:track:1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/tracks/1Q1b8eVkUPGlpSArl8JAVw,https://api.spotify.com/v1/audio-analysis/1Q1b8eVkUPGlpSArl8JAVw,4
Free Bird,547107,8,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,audio_features,5EWPGh7jbTNO2wakv8LjUI,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,4
You're My Best Friend - Remastered 2011,170800,4,0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738,audio_features,4OKf7CcYuw5H2HptkcKxcP,spotify:track:4OKf7CcYuw5H2HptkcKxcP,https://api.spotify.com/v1/tracks/4OKf7CcYuw5H2HptkcKxcP,https://api.spotify.com/v1/audio-analysis/4OKf7CcYuw5H2HptkcKxcP,4
Forever Young,248000,4,0.602,0.493,4,-17.899,1,0.0279,0.0934,0.00251,0.28,0.505,101.941,audio_features,6y4OjcEz7LMrdVGODrcAIv,spotify:track:6y4OjcEz7LMrdVGODrcAIv,https://api.spotify.com/v1/tracks/6y4OjcEz7LMrdVGODrcAIv,https://api.spotify.com/v1/audio-analysis/6y4OjcEz7LMrdVGODrcAIv,4
Midnight Special,253867,8,0.763,0.462,2,-9.432,1,0.105,0.661,0.0,0.112,0.672,124.491,audio_features,5jRQvcl66ovRTjUwzXziZA,spotify:track:5jRQvcl66ovRTjUwzXziZA,https://api.spotify.com/v1/tracks/5jRQvcl66ovRTjUwzXziZA,https://api.spotify.com/v1/audio-analysis/5jRQvcl66ovRTjUwzXziZA,4
Handbags & Gladrags,266440,5,0.491,0.443,3,-10.873,1,0.0372,0.854,0.13,0.105,0.229,78.578,audio_features,7tJISdZShHU67syxPUcXXG,spotify:track:7tJISdZShHU67syxPUcXXG,https://api.spotify.com/v1/tracks/7tJISdZShHU67syxPUcXXG,https://api.spotify.com/v1/audio-analysis/7tJISdZShHU67syxPUcXXG,4
Two Hearts,214973,6,0.524,0.679,3,-5.836,1,0.036,0.461,0.00302,0.0791,0.482,75.638,audio_features,4uW66d173DPKzHFPQWbXDf,spotify:track:4uW66d173DPKzHFPQWbXDf,https://api.spotify.com/v1/tracks/4uW66d173DPKzHFPQWbXDf,https://api.spotify.com/v1/audio-analysis/4uW66d173DPKzHFPQWbXDf,4
D'yer Mak'er - Remaster,262748,6,0.525,0.929,9,-8.56,0,0.0784,0.262,2.9e-05,0.0754,0.556,163.503,audio_features,4ItljeeAXtHsnsnnQojaO2,spotify:track:4ItljeeAXtHsnsnnQojaO2,https://api.spotify.com/v1/tracks/4ItljeeAXtHsnsnnQojaO2,https://api.spotify.com/v1/audio-analysis/4ItljeeAXtHsnsnnQojaO2,4
Everything I Own,186107,12,0.307,0.458,9,-7.115,1,0.0267,0.0577,0.0,0.155,0.286,80.154,audio_features,18ic2IaYyRhX8Yv17t7JpX,spotify:track:18ic2IaYyRhX8Yv17t7JpX,https://api.spotify.com/v1/tracks/18ic2IaYyRhX8Yv17t7JpX,https://api.spotify.com/v1/audio-analysis/18ic2IaYyRhX8Yv17t7JpX,4
Come Together / Dear Prudence / Cry Baby Cry,285322,19,0.5,0.36,9,-11.695,0,0.0461,0.133,0.0836,0.125,0.243,164.28,audio_features,7hLRwxAazwahxdilR2vp3K,spotify:track:7hLRwxAazwahxdilR2vp3K,https://api.spotify.com/v1/tracks/7hLRwxAazwahxdilR2vp3K,https://api.spotify.com/v1/audio-analysis/7hLRwxAazwahxdilR2vp3K,4
Bent,256133,9,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,audio_features,6fA7akEuTUL3dW1V0GELaZ,spotify:track:6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/tracks/6fA7akEuTUL3dW1V0GELaZ,https://api.spotify.com/v1/audio-analysis/6fA7akEuTUL3dW1V0GELaZ,4
"Hello, Goodbye - Remastered 2009",208840,7,0.479,0.733,0,-8.753,1,0.0256,0.306,2.4e-05,0.414,0.806,99.307,audio_features,0vZ97gHhemKm6c64hTfJNA,spotify:track:0vZ97gHhemKm6c64hTfJNA,https://api.spotify.com/v1/tracks/0vZ97gHhemKm6c64hTfJNA,https://api.spotify.com/v1/audio-analysis/0vZ97gHhemKm6c64hTfJNA,4
Ohio,183733,5,0.445,0.529,0,-10.94,1,0.026,0.261,0.0162,0.184,0.749,79.296,audio_features,0ToHhkK4qtwEyKOxhQpMbJ,spotify:track:0ToHhkK4qtwEyKOxhQpMbJ,https://api.spotify.com/v1/tracks/0ToHhkK4qtwEyKOxhQpMbJ,https://api.spotify.com/v1/audio-analysis/0ToHhkK4qtwEyKOxhQpMbJ,4
Our House,179760,7,0.593,0.205,9,-14.601,1,0.0479,0.896,5.46e-05,0.119,0.377,140.279,audio_features,2hitsKa8SthKhRJBXUHbIv,spotify:track:2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/tracks/2hitsKa8SthKhRJBXUHbIv,https://api.spotify.com/v1/audio-analysis/2hitsKa8SthKhRJBXUHbIv,4
Time In A Bottle,147960,8,0.543,0.256,2,-11.573,1,0.0343,0.854,0.0,0.149,0.635,134.257,audio_features,1pmYAWY7Kwaj84U3xZxLML,spotify:track:1pmYAWY7Kwaj84U3xZxLML,https://api.spotify.com/v1/tracks/1pmYAWY7Kwaj84U3xZxLML,https://api.spotify.com/v1/audio-analysis/1pmYAWY7Kwaj84U3xZxLML,3
Walking Back To Georgia,171667,6,0.685,0.445,6,-10.676,0,0.0393,0.776,0.000154,0.0953,0.809,128.042,audio_features,4JVmESg1JVr2WqecNqFnch,spotify:track:4JVmESg1JVr2WqecNqFnch,https://api.spotify.com/v1/tracks/4JVmESg1JVr2WqecNqFnch,https://api.spotify.com/v1/audio-analysis/4JVmESg1JVr2WqecNqFnch,4
"Bad, Bad Leroy Brown",181160,8,0.674,0.795,7,-7.461,1,0.0424,0.517,0.0,0.0673,0.876,147.959,audio_features,14nBn3kUcfhDnGyKRUrVHr,spotify:track:14nBn3kUcfhDnGyKRUrVHr,https://api.spotify.com/v1/tracks/14nBn3kUcfhDnGyKRUrVHr,https://api.spotify.com/v1/audio-analysis/14nBn3kUcfhDnGyKRUrVHr,4
Operator (That's Not The Way It Feels),229320,7,0.692,0.623,7,-6.227,1,0.0298,0.744,3.38e-06,0.0865,0.832,129.966,audio_features,35sNK23iMCXjDsJa42rZDg,spotify:track:35sNK23iMCXjDsJa42rZDg,https://api.spotify.com/v1/tracks/35sNK23iMCXjDsJa42rZDg,https://api.spotify.com/v1/audio-analysis/35sNK23iMCXjDsJa42rZDg,4
Cat's in the Cradle,222951,1,0.489,0.577,10,-9.765,1,0.042,0.233,0.0,0.123,0.519,78.112,audio_features,2obblQ6tcePeOEVJV6nEGD,spotify:track:2obblQ6tcePeOEVJV6nEGD,https://api.spotify.com/v1/tracks/2obblQ6tcePeOEVJV6nEGD,https://api.spotify.com/v1/audio-analysis/2obblQ6tcePeOEVJV6nEGD,4
Sunshine Of Your Love,250000,2,0.684,0.481,2,-12.59,1,0.0384,0.475,6.57e-05,0.118,0.784,115.078,audio_features,6FRwDxXsvSasw0y2eDArsz,spotify:track:6FRwDxXsvSasw0y2eDArsz,https://api.spotify.com/v1/tracks/6FRwDxXsvSasw0y2eDArsz,https://api.spotify.com/v1/audio-analysis/6FRwDxXsvSasw0y2eDArsz,4
Witchy Woman - 2013 Remaster,250889,2,0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,audio_features,1NSjV4Ji9MKtUQDXHAH4k0,spotify:track:1NSjV4Ji9MKtUQDXHAH4k0,https://api.spotify.com/v1/tracks/1NSjV4Ji9MKtUQDXHAH4k0,https://api.spotify.com/v1/audio-analysis/1NSjV4Ji9MKtUQDXHAH4k0,4
Cry Baby Cry - Remastered 2009,182080,11,0.517,0.529,9,-11.851,0,0.0323,0.115,0.00396,0.174,0.362,76.644,audio_features,5XmetMMUFNXClbiYnGdVmP,spotify:track:5XmetMMUFNXClbiYnGdVmP,https://api.spotify.com/v1/tracks/5XmetMMUFNXClbiYnGdVmP,https://api.spotify.com/v1/audio-analysis/5XmetMMUFNXClbiYnGdVmP,4
I'm So Tired - Remastered 2009,123493,10,0.433,0.483,9,-9.422,1,0.175,0.656,2.64e-05,0.539,0.717,68.492,audio_features,2X9H5BokS1u5O46YpNYNsZ,spotify:track:2X9H5BokS1u5O46YpNYNsZ,https://api.spotify.com/v1/tracks/2X9H5BokS1u5O46YpNYNsZ,https://api.spotify.com/v1/audio-analysis/2X9H5BokS1u5O46YpNYNsZ,4
Looking Forward,187467,2,0.494,0.27,7,-14.628,1,0.028,0.78,0.000293,0.117,0.374,165.973,audio_features,235CNZ1iaPyS4R9aNEaWuU,spotify:track:235CNZ1iaPyS4R9aNEaWuU,https://api.spotify.com/v1/tracks/235CNZ1iaPyS4R9aNEaWuU,https://api.spotify.com/v1/audio-analysis/235CNZ1iaPyS4R9aNEaWuU,4
Old Man - 2009 Remaster,202147,6,0.702,0.244,4,-15.286,0,0.0355,0.431,0.00867,0.0963,0.444,141.317,audio_features,16XeptMdlJTWWeIrwEAOvv,spotify:track:16XeptMdlJTWWeIrwEAOvv,https://api.spotify.com/v1/tracks/16XeptMdlJTWWeIrwEAOvv,https://api.spotify.com/v1/audio-analysis/16XeptMdlJTWWeIrwEAOvv,4
Harvest Moon,303213,4,0.648,0.309,2,-12.432,1,0.0264,0.526,0.000249,0.124,0.407,112.929,audio_features,5l9c6bJmzvftumhz4TMPgk,spotify:track:5l9c6bJmzvftumhz4TMPgk,https://api.spotify.com/v1/tracks/5l9c6bJmzvftumhz4TMPgk,https://api.spotify.com/v1/audio-analysis/5l9c6bJmzvftumhz4TMPgk,4
Band On The Run - Remastered 2010,313027,1,0.479,0.601,7,-8.806,1,0.0318,0.0832,0.00142,0.11,0.669,124.966,audio_features,1H4idkmruFoJBg1DvUv2tY,spotify:track:1H4idkmruFoJBg1DvUv2tY,https://api.spotify.com/v1/tracks/1H4idkmruFoJBg1DvUv2tY,https://api.spotify.com/v1/audio-analysis/1H4idkmruFoJBg1DvUv2tY,4
All You Need Is Love - Remastered 2009,230387,11,0.4,0.48,7,-7.768,1,0.0295,0.346,3.1e-05,0.155,0.653,103.436,audio_features,68BTFws92cRztMS1oQ7Ewj,spotify:track:68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,https://api.spotify.com/v1/audio-analysis/68BTFws92cRztMS1oQ7Ewj,4
Time of the Season - Mono Version,214027,12,0.537,0.7,4,-6.852,0,0.0366,0.142,1.58e-06,0.383,0.695,117.111,audio_features,5AJrhrwz4oSZX2PwwV4qrN,spotify:track:5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/tracks/5AJrhrwz4oSZX2PwwV4qrN,https://api.spotify.com/v1/audio-analysis/5AJrhrwz4oSZX2PwwV4qrN,4
Angie,272000,5,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,4
Photograph,247962,2,0.602,0.877,4,-6.606,1,0.0515,0.000343,0.635,0.0551,0.617,123.679,audio_features,18URo35acNKRTHfEdjTcGn,spotify:track:18URo35acNKRTHfEdjTcGn,https://api.spotify.com/v1/tracks/18URo35acNKRTHfEdjTcGn,https://api.spotify.com/v1/audio-analysis/18URo35acNKRTHfEdjTcGn,4
Helpless,217133,4,0.538,0.258,2,-13.603,1,0.0309,0.86,0.00599,0.134,0.376,114.151,audio_features,3gQMqeXqiHFCafaTtFnHF8,spotify:track:3gQMqeXqiHFCafaTtFnHF8,https://api.spotify.com/v1/tracks/3gQMqeXqiHFCafaTtFnHF8,https://api.spotify.com/v1/audio-analysis/3gQMqeXqiHFCafaTtFnHF8,4
Danny's Song,254305,9,0.505,0.258,11,-12.193,0,0.0297,0.805,0.0,0.12,0.641,141.003,audio_features,0ju1jP0cSPJ8tmojYBEI89,spotify:track:0ju1jP0cSPJ8tmojYBEI89,https://api.spotify.com/v1/tracks/0ju1jP0cSPJ8tmojYBEI89,https://api.spotify.com/v1/audio-analysis/0ju1jP0cSPJ8tmojYBEI89,4
"Mrs. Robinson - From ""The Graduate"" Soundtrack",244027,10,0.606,0.457,6,-14.035,0,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,audio_features,0iOZM63lendWRTTeKhZBSC,spotify:track:0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/tracks/0iOZM63lendWRTTeKhZBSC,https://api.spotify.com/v1/audio-analysis/0iOZM63lendWRTTeKhZBSC,4
The Boxer,308520,6,0.439,0.488,11,-14.464,1,0.0615,0.702,0.000339,0.16,0.629,93.017,audio_features,76TZCvJ8GitQ2FA1q5dKu0,spotify:track:76TZCvJ8GitQ2FA1q5dKu0,https://api.spotify.com/v1/tracks/76TZCvJ8GitQ2FA1q5dKu0,https://api.spotify.com/v1/audio-analysis/76TZCvJ8GitQ2FA1q5dKu0,4
Wild Horses - 2009 Mix,341773,3,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,audio_features,52dm9op3rbfAkc1LGXgipW,spotify:track:52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/tracks/52dm9op3rbfAkc1LGXgipW,https://api.spotify.com/v1/audio-analysis/52dm9op3rbfAkc1LGXgipW,4
Fearless,367933,3,0.381,0.341,7,-15.719,1,0.0414,0.161,0.0403,0.448,0.178,143.756,audio_features,7AalBKBoLDR4UmRYRJpdbj,spotify:track:7AalBKBoLDR4UmRYRJpdbj,https://api.spotify.com/v1/tracks/7AalBKBoLDR4UmRYRJpdbj,https://api.spotify.com/v1/audio-analysis/7AalBKBoLDR4UmRYRJpdbj,4
I Put A Spell On You,271787,1,0.391,0.732,4,-8.188,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,audio_features,4SDywo3ykB2PEthjXvo1UP,spotify:track:4SDywo3ykB2PEthjXvo1UP,https://api.spotify.com/v1/tracks/4SDywo3ykB2PEthjXvo1UP,https://api.spotify.com/v1/audio-analysis/4SDywo3ykB2PEthjXvo1UP,4
